linid;category;rate;installs
cf56fbe5dbe5c7b8d0c38ababc23027cfaca0370d86284432e1ec980d7ba39c0;Business;4.6;500+
f718354818d789fdeb9a26a6ef55da7669deaf3438474e7a83effa93ae329e81;Strategy;4.2;10,000+
630d40e34dc38e887456adfa08b6daa1ce7de02268d3aac2d63ffa53932c7082;Education;4.0;100,000+
bcbb922aa2f82516c76065f0c27bb6fc7496d183bd4243aeb56c365ddede53b0;Health & Fitness;4.3;100,000+
ce6cd99e2a8ff9d670bc36fb561f74451495d0e83dbcbbdc02c7372dd132675d;Shopping;4.0;1,000,000+
ad553b1447a0f6ae5cafd0f6097a8d8082bcfc1fbd42897890fdccdc4c0f8393;Maps & Navigation;4.2;5,000,000+
7238a031b76e5836a4a5bb1b53dc92bb9981205f328ee28820c675fc0612755b;Education;4.2;100,000+
508d9f564741906a1e9388618db4d454d1b010181bff249636624e8e1c782628;News & Magazines;4.0;500,000+
4923a3c90c3df9c408bba8a0abf2ce48b679ee11f750b12301f7377115fc6dc6;Business;3.4;10,000+
a880df13dbe786747bb11eed64fc06e8e1016d5532c42733dc510f1d7fb30a0f;Travel & Local;4.1;500,000+
94899b3dded9957ec1d2e414b08b2b7a2b9e9311a1c4efa24006f2cbe54c0e4c;Business;4.4;100,000+
fe757489ef65fe8057c4a174ea43c4e9c342c2f987568231a9198237339841f0;Communication;3.9;10,000+
57bfa8a17d9d900b7cb862ce631d57fa9590f8ab66caa9aeb2188f5ee6e5f115;Business;3.8;100,000+
777eec8b69c27008bc7fc11aad479a7afeb1ce00907f9245f05e7979ba649cce;Sports;3.8;1,000+
4367a7e04dc92cecdf7fc63667adf23559ec4590e87fed24d5de9aa7a45edb7d;Finance;4.3;50,000+
18956e9ad2c92ca4b3e228a0e5a65797cb38fbd6eb91edfef2563fa4ae5926d4;Casino;4.3;1,000,000+
859b7a0e8e63d139d111276bef8d88b23d02e4c64321d5a99361f23924eb36d6;News & Magazines;4.0;50,000+
33ce95c4a1fc8da5950beb1558de1ce7a29c18d93906efdda4697d27bebc78c3;Lifestyle;3.4;50,000+
81e7dd0e4929657de9e3954d1f2c38a2f5874862ca18484355c76bebb3d1e3f3;Video Players & Editors;4.6;5,000,000+
87749ea2b8161ab97381a01e0bdd9bcc135b555131c491fd2f6b54488a768a31;Personalization;3.7;1,000,000+
93d130c2b8bacaf7d3db5d6be7ce3830639d8b294ea17edf222b326a07853f29;Sports;4.0;500,000+
07fccda7a0050e1d0bebb5371d48198fbd631d69824052fbf41a494b5da33464;Sports;4.2;50,000+
f7602a00b37dc68db9f33ba1a64bb2643dcdb442568b8b622574e9c22a068a5a;Casual;3.7;50,000+
8e8b43e3837ebdb7ed129378849d22d57b37a99a8814d502d7a20b19edb81c4b;Education;4.5;10,000+
6c58e4a5e87291efa96d459f4dcdd10a24ae1b437222f7dc2ca2c1fa276c9ad0;News & Magazines;4.4;10,000+
5426de6b372cb96ac3834b40da7a349368aeaf8090da5e4398ba145ec29eee4b;Dating;4.0;5,000,000+
b1e7384752a804803d62dd25da4e70afeb4a94bde8d764c5445b631fca736311;Shopping;4.4;1,000,000+
88ce2cd4c5d26752b5fbee4eca9da88d46dfee4f3d0fe105ada522f40d9fa848;Business;4.3;1,000,000+
462edb532dbf74802c913f463bc0df848e83289688d710d0746764371c4cfc78;Photography;3.2;500,000+
ad68361bb8bf923ec18849c1cb43183a40f0b3e17d725fc2308620ebfe93186a;Business;3.7;5,000+
4fe054b28e9546f4fcf0aac66fab1c5a9645ea804eac51249532b9804e2804e9;News & Magazines;4.4;50,000+
63aec434bdc6ec0a4755b909a86f32887324c041618bae1559e4eafb0b112cc7;Education;4.7;1,000,000+
57e437d996d820176eccffea31fa4f0d4d1451cd4058e73042c99fac9243ccae;Finance;3.8;50,000+
de2bc124647ef64f769b00160a656b91835193621637dd133592a472619eac4d;Food & Drink;3.7;100+
fe482befb7c79ecf6071efc5c1a532417889b27658250126e4bb23b531424d20;Food & Drink;3.0;100,000+
fdc2061e7ef1dc7be7cc4b3fadaf4df1860dc0a8570d3696d582d155f3e2d435;Personalization;4.2;10,000,000+
d3fa7ea451fe1ed0de37c2c2bb01308e2f8d4d45dc9eaadb20c475c58e422185;Sports;3.8;5,000+
084e388dfc1f17ad4f146a8282301ff8052069c686f9d7d20c518a877e4ea41c;Tools;4.1;100,000+
54a856401d10a6773b84e01526abe4f9b7767c704c5977fa12a290be2035cf0f;Puzzle;4.4;10,000,000+
b4433fab2a1e85bbf1ba1d07008bd471f46063233c702e7823e250246059c0e0;Books & Reference;4.2;100,000+
7819c22efced1c5fafe3e26df3c6a493a728ee33856a99cb4861083387150471;Lifestyle;4.3;100,000+
5330bca971d41c42c91534c173470524b254fd4242867dbe165e4294b32767b3;Health & Fitness;4.7;5,000+
0d531695c1fc9632ec2d7a8c98b071949b9c59e01aab244e7ddd3e13b460be2c;Card;4.1;100,000+
ba3728bd421d42be631865b28f673fe7e714d56e4472edbfdfbb705b6f76d9c0;Education;3.8;1,000+
6ea936c67368a031b409c239ebff5de97510770ed892be3957a7ba82f57271b4;Music & Audio;4.1;10,000+
c00843b325ed003f609e5751c4e355efa226d9844001b5415f0260c68997bcbc;Tools;3.9;1,000,000+
b5e9d1e061b18aee97f5718ee01274762af11e0795c7d1d76aa498a0db80b1eb;Social;4.1;100,000+
cca0ba2647865ea6f22e8a77295d0767ac9654c6e5593f8b67b5c30c83498dd2;Education;4.1;5,000,000+
c2295b702429368e53a48ece2b7301a0f376f2906701934276466b3a23db2a89;Finance;3.2;1,000,000+
0bfeb44edd37bf65fa33e89b5aac504a5db034692c73b677dd540d2c3fd479b1;Lifestyle;4.7;1,000,000+
26f86655513abeafcfe6c5129f06112d4b147b1f0e9ffbd9169872067759af34;Communication;4.3;100,000,000+
90f20e2dbb0b2ede11bc62e4c66bca30a52c1b497245a3e79024c486837b9c5d;Lifestyle;4.3;1,000,000+
755a9febc3a5fc1008b728a60388b07885342faea3ecbdd7c4f8917a69254a7e;Personalization;4.2;1,000,000+
73022e31c9d08314bdd71d0518be304b7fe8d72ea16788056a7ffa8ec0af6c9d;Business;4.0;100,000+
4af4a144f1799a5af2e86118e348ed8b227b17d8cd2132cdfa86eb11e3319cf7;Productivity;4.1;10,000,000+
5e7f3f245d471c0513a3f6618c4500d7e67659be64484b92e86987194f2dc545;Role Playing;4.0;1,000,000+
23d695ea1826d3a765c3b2eb1938ae8d45ac31fb482af6210c2e4406c8807beb;Entertainment;4.3;500,000+
0f3eff4fce9e326dbd32d74cb50f91cc414075876adf950701de5330072ed6de;Role Playing;4.8;100,000+
ff79dfaaa8de211394417acfd6e2d6aaae7799edd1ecc327dd985ba0c332bb35;News & Magazines;3.8;50,000+
56c292fa9ffea44490fd46f34dfed8b4016264ab19c61bc7dfc36e1679fc6cd1;Education;4.8;10,000+
5cd4da698b184b7fbab8f391ad0c2f941da76946a51dd1709dfb549fb067167e;Personalization;4.4;1,000,000+
42ae66c4642eff078e08fb69f01fbc1275aca3980e2a1a40f6b2c33641453b78;Productivity;4.1;10,000+
83476c9b78ae748f40769a7d75b554cebd1aa0c8631719fdb4337e07c8567b79;Photography;4.2;10,000,000+
f29797d46fcf1d63f48a30f5ac96f55ff1e070b7c6541cc6cd4162a5c205ae88;Shopping;2.5;100,000+
070f8fb4690b034f6d8e25dd4aae1479afc7d4d25b62177b0b4a9b10c4c50a1f;Business;3.2;1,000+
7911527f37d4921895f6ac9a415cc95562b6cdf3953076f6478bace756e81854;Music & Audio;3.2;500,000+
d62ee665f94e1f24411d4e48a664c7f55851409c402acf125a512d0f921fdd45;Sports;3.8;100,000+
0bd45b2350b9908adc16a53ab4fd0bfec69bde241f553ba70bcb1ae6dfe11400;Education;4.6;50,000+
18e669ffaa7b0e390e7df7e2caf9356f1d62baef67e2fc1d5d61314c2eae0b5e;Books & Reference;4.5;500,000+
298c40835e150c143b372f86823c4f98298256e6220213027ad665ce049b0a7c;Lifestyle;4.2;100,000+
7ffe6e4e71bfd145c0c382087752983555f95120ae54c2b409f45eed9f7fb20d;Entertainment;2.9;1,000,000+
5ce0ee8aa7a6f27d6f0d97d79fecde9a5fa5e25467a4ea6ca789ddd8bec715f4;Education;4.5;500,000+
eb22dd423f3e51472b7a1aed0623ae12fabc9e6105ae8c3f41915eeaf8cbb093;Tools;4.2;100+
b64c4bdb5a3dfa4fb9a954a81d9123958a5beb33ec15fd6d6a01d88a808ed841;Music & Audio;4.4;1,000,000+
f341c9c0531b87dff2cbb1599ac7a7efc75feb0ff117cb1368b8877ed3fd5052;Entertainment;3.4;1,000,000+
10f937dbb77a8959b3da894b58eb9dd257768ddde4973889d355cc1fd2e13490;News & Magazines;3.2;10,000+
9e0f59e41bed353080c6e0ac4eeb52da4be3ee9c4d0c9c0a7e2f5d81d95b6cd7;Maps & Navigation;4.3;500,000+
ff0938cb0972782180d10dc4f9f5b32c7724c88ed3ae2db615f77685f438b504;Travel & Local;4.4;100,000+
2f216aed85b9da7d2889876507e6618a7d019d13604ec60f650694d5d37cbb68;Books & Reference;4.5;1,000,000+
61fb6b2d312d2bd23c068615e2d9c63cae3b8a8c3f39ddaa3572749e4df94663;Entertainment;4.6;1,000,000+
e526520ee3fb921d87f1891474d5139ba223c7d6e6ec1e2b2bb217a8c04f3630;Productivity;2.9;50,000+
a4ec5f4080cb149903fa4ad2e9ef0b17882d64781ff59222c7ccc0cd4d061f57;Books & Reference;4.2;100,000+
e323baa184ed0fa902d63436d1723a43957f21014c2379a172ef2b4d0a93b71d;Tools;4.3;1,000,000+
7b5803934743313e3a06f64faacc8f6534fcbf7a2048f2f5d044e50af2b981f0;Business;4.0;10,000+
50927c50d6d48c5050e04712ccea17144151c01c0a9e6d1cca883e197fb4fc20;Business;4.9;1,000+
0d62fce642768e35f64f2296726acbe584a21d1b5a412e4d9b360bd8f58b7416;Books & Reference;4.5;1,000,000+
a2229ce3f21de106ac0a6a0818f99f049f6c8bbbb8eeebfa19b25bd5eca81c18;Education;4.3;10,000+
77f95a349693916b6ff0678dbab6ed76773820bafe6d2a495bae73d1f6a444ee;Health & Fitness;4.2;10,000+
a149f44c24c03bb57ee2333065e693209f350b0803d372c184a1e7876936f31d;Puzzle;4.3;1,000,000+
42cb129c661e677f9b967a072120c6b7deb46278052b13f2cd857e4a283c98e5;Education;4.7;1,000,000+
31d6377dfd247f1b92eb85d7aaaa980953352efb4763967a754c0662aeb5cfff;Travel & Local;4.5;10,000+
2f437cf6f74ecf2d0ffb2172d2026914a982680bd56456bcccfc2df73122cf79;Sports;3.0;100,000+
c3f60cc8b173a20f352fc1cf755bca2aa0decd47540b04fcfea63184a3d1e345;Business;4.6;1,000,000+
06bee623123c414b838c031fc8f49939f58f42888eebdc463be2492a96bf16df;Business;4.0;50,000+
f225960dba78cc53532543f58924635fca8ee17dc5fd704394bb4ff55fb62721;Lifestyle;4.1;1,000,000+
0f984f3c1ce430f35f72366cc3848d5e15ad6b60e246b63331d79323eff71854;Business;4.3;1,000+
f4834f9bb63fcf1e5dbd87e2cc2e9ac13f6225bc6b2273e9a0b1ced972f890a4;Social;3.7;1,000,000+
7b4d2b641daff1d83eef0163ecaf87896ebac7ec2348bbc2222aee3bfe95d4cd;Card;4.4;100,000+
94709cccb860d56d6742d67442f0e7865d641c6860d1e29eaba16aa16d3a0bd6;Simulation;4.5;1,000,000+
c7b03d8bdae670d665988e2b9f4db4eaf9ca466ffcf616b4ade06e8411971618;Shopping;3.9;1,000,000+
38fdd5514ede119d48a0e73209a02a4619b57e2b4125b438faa00b25c1b65375;Music & Audio;3.9;100,000+
6e226cc5395349d9dcf894eeed7682bd7b1adf85130158b06ece45db5e4b67f8;News & Magazines;3.7;100,000+
a0eed3dd793297d79668b60f8d135aaebb83fa9c020f107418a0c66ec274da78;Maps & Navigation;3.2;1,000,000+
c6ba5d7daee59717737ebea0d3a60eaf61968e8afa7be576a885b13c959e4cfa;Education;4.4;100,000+
b53c25f946f8fb1a833820c5185bf1f41ae3dff873b8813eb523bafae5e979d8;Card;2.9;100,000+
6ad5ff9104624195566739f07985a48a30bb6e46ab454ce62d9f65ece0d69f4f;Education;4.2;5,000,000+
6f50426779876bc0f04fe007d77173ae1c12ac172b58f89a66c17d16d457c5dc;Education;4.6;1,000,000+
293f0c43f551572182be5d186db138c5c1212764b4895690b912f91732c53c77;Casual;4.0;1,000,000+
b4894053f39f210fe660063a74c531c78b69177489b0063ba8648f23d24d941f;Card;4.2;500,000+
29c2b1cc1f62b7b6c683c75c2d3614deee3dbe56d064416e01732a1e6cd9e7da;Strategy;4.6;1,000,000+
8cc7103c04b8e4a193ddbb4a3d737f9efe58a126941cf8bee3249d46bb92d17d;Health & Fitness;4.0;100,000+
3eea1efba0b34810877327cfc857db5723bbcaeeb48d20c0fc6bec2b5f6b7db9;Lifestyle;4.6;100,000+
3f9c05364255cb60bc7122fb63209b75bc8f920eaac2377576ba73df85b7de54;Travel & Local;3.7;1,000,000+
efa9c716ab1965d30ad60d92e0c3d685edb9255938e327c2373d00fa8d00379c;Shopping;3.9;100,000+
d7da120a6b179b78ac8be4b9bb160431b5dc6905d777b07b55e457b79f4607a7;Social;4.0;500,000+
cf86a9eacf1ade571acffe1c4a2dfa8d45e77566020644fd1ebab5862fdde7aa;Social;3.9;10,000+
53c07056b81b6bb57de163aa4c610165b0388c21d09d320728e52624e364953f;Entertainment;4.8;10,000,000+
f696138e44592934162bf4385e99ca7155992cebe4894beafb1a2096c30b94e3;Business;4.3;50,000+
d2ffdc30f4d414415259d2d9094369c7e51494aa1634161e945197b320a85f77;Casual;3.5;50,000+
b2e66971ef734fabbb9db3762a85f09460f03b8ee3f407dc37d32cac9ef3b66f;Lifestyle;4.7;50+
e02a2f1194b70708aef1b5fcabf11631bb65f19305f20e55a82451efa3ebbe8a;Food & Drink;4.5;100,000+
bec27112b8f528d4008d20bc819a3857c42e0fecfe5956611d146555abb28473;Personalization;4.3;1,000,000+
7847b025ba049a6bb292719a94b8c9e43ebabc9cfdca09d9077a630559e87991;Social;3.4;5,000,000+
331730c99dccc584c4ee89139f3c4bef16196bed6bd69506b6686a34a4a94688;Productivity;4.5;1,000,000+
ea3b5b8397143889c17c4b6930b57b2ad771d4288cdf1c6a0b77d97c0480c7db;Business;3.7;50,000+
44560a867b42967e829c2256dc47b98ff5a18b551fbf5bd442b123d20b252e42;Productivity;3.8;50,000+
80a3001c1c41d38aac6830e54e3cb21e5c3ec3693a90bb5abb8a0206b2459a3d;Social;4.5;50,000+
527a9ff787a37aa8a290f58bbf9eab0eaec054dcbb3014f367c194d65b906dd3;Tools;4.2;100,000+
28597caab54dcbf86362f5bce99bdaac612514011f3f9d6d9f9da9cb7cab201a;Communication;4.5;1,000+
7329670369c2dfdf562f9d53fe799654ffe3a6d9f158aa7432955cd11147dfbc;Social;4.0;100,000+
ba89a776cea8f9426df7117d47741ca4a9aa34995008443745a1e1800868b26d;Personalization;3.7;500,000+
8dd1456b1b18afeefe901d99498b967688937ed728e849b92bae02a5890c4b22;Lifestyle;4.2;500,000+
999136ab7407a2a39115838328cfe87e38838cd3268b3d8ff784bd3f72e0fa44;Strategy;4.5;5,000,000+
0a3bae3619355bf99dd6b54072447f8613771f21f9cae0fc8984dba8e3ecf42f;Finance;4.0;100,000+
4b3c5029696c9eceb420f89cd591bbb3ec2cb063e8f29b74c7a4d65c26b9dde6;Education;4.0;1,000+
b335041979a91068a871f8b93d3066fe9b471d7304496eadeb3c6dbc14b6b94c;News & Magazines;4.3;500,000+
2d0cf4dad936dbf4c6350df140bd4094a0c54684a0f1fdabe6dffdd0a3d535d0;Maps & Navigation;4.3;100,000+
5c4f8b6c30ffd3893c2e7da5a4333430e6d0f25590d2a81c5b2666252363b0ec;Sports;3.7;1,000,000+
1617b22e509a4df8f1487f24f33c531ed91c56f9ad6a5803da93f0d7a6c75121;Maps & Navigation;4.0;50,000+
51c572dfd94a3ec0f3fd61bbefd373f2fce718af13547953440a756757d47a43;Music & Audio;4.1;10,000,000+
d31b3fc9b1795af2801df4b2f9c32c5a2f7f9f18fb37c72b757de469726ce9a9;Tools;3.7;100,000+
beb6bdef48a3c178250f3fc4af7b021d897c2ed8629bfeb61f690064e435dd8a;Shopping;4.5;1,000,000+
f30552886e708030b3615d0a92731d26bb5784ec3c2499c45f0197506654f4f0;Sports;4.3;500,000+
ae072fb9e1bbc5f0f48eeb1d12a834c90486b2024ccfc0280ed20da436b08c27;Business;3.6;100,000+
757e5c0e22095da0786ca698716c37c4c865384310316813d9cb2dfedf3e0bf4;Video Players & Editors;4.2;10,000,000+
b41befc3e998a402afb4e0a829b1b94479c14c26aadb45146503ffcc34dc0e6d;Casual;3.9;50,000+
9f440b23e1a2e77db790bf1bfa0655942a8a64a8061ac797cece5f6486f4f59d;Finance;4.4;10,000+
8bc0f1aeaa61f9e81679fadcc16521e24d427f5142a86f62e2ad4a2649fc08a3;Education;4.1;1,000,000+
24aad3023a1bb3ab314747cf977a0cfcae91b9f3629a2dc2ae4c68fec4f68560;Education;4.4;50,000+
e9751b8a071aa61e54da9cce153de45c08acb0a169f0aac6e454635c48d92ff3;Personalization;3.3;1,000+
407f5d985a038f3330f93e1800cceba8c3246d0700c17cd5762862b956aeb2e9;Social;4.6;1,000,000+
f8ce8c0f241f5d94105565a7fbcb37b988337101e4aa50bda39bdcdaa38323c2;Books & Reference;4.3;1,000,000+
8c73e75f310625970e7954c0e4cbf69cd803cdc2ddad1c78245d974c3aca3452;Business;4.0;1,000+
8dfcf2929808805ea14af01c4c7713a2dc699a99d054856b9d9ef13f3add14d8;Sports;4.6;10,000+
50dece9f014a8b3c4cc44f7c2bf1059236ece921a51a7a1c611d4e19e23292f3;Maps & Navigation;2.6;100,000+
e00b61b737864689d67d2f1f58cd0b3a6aba86e6897ef3ce6d52f18cc03cff31;Social;3.5;10,000+
f75df4f325192af0fbd7a46e0f614e90e3eb8a7f043d09078af8619234c0ee4e;Action;4.4;1,000,000+
f7ec5f445caa927a7df2a45a30b24a1eebee4f15782a7622aef3a96f57f8fe0f;Personalization;4.4;1,000,000+
4da2d88572995a6b209f38b247cedb54909edfcbc16f09cbf8b6aa6960522835;Tools;4.6;10,000+
629640b44014b8fc8f49333f13ece031a92f9a9ad00d0bba5e373cc93208507a;Travel & Local;3.0;5,000+
bb12c35787156c499358a6d063ec575f07d98de8ada2cb6f0539748128fdc77f;Sports;4.3;1,000,000+
ddd5d35180c01f7ce927b743fc4134713b188e8442ad23016249f644ae692fb2;Education;4.4;100,000+
3442e7dbaf88fc78fc189222d9af938a1fe4c798070f0bdd09bc5945defaed23;Tools;4.0;50,000+
5cbfa47937cd587883efd992734ee30d4cd1d7ca8473fa6f5dd47f05e743fb36;Casino;4.6;1,000,000+
7210c740a58c947fd7a6194d42f3d319a0f180786634d4272287df655e45fcac;Trivia;4.7;100,000+
0ee139197f6e6a7553b4ff95edeb27da590bb2a77fe9b34d7a1aa0524de020fe;Lifestyle;4.3;100,000+
b2ffa6a22bf67b7cc23a6a8a1032a5b0f5110908a482a8f4ce80c76375482fab;Trivia;4.0;500,000+
12eeac9fbcfd027db5d1e45e6cc18bc837f6b8219b43f5deaefcb6bd641c0336;Social;4.4;10,000,000+
c1f52d02baae622ce05ce639a68e6318ad58af707fbba341393de5d782a1463a;Tools;4.4;100,000+
404685efcae0cc50abb54d9a6f855f3250176667422fd34fc666b50c2d99cfeb;Video Players & Editors;4.3;1,000+
50edaeae7272d3da54075515787c89d2f4f5cd70018e6a5e7b66f16b7c27ea80;Productivity;4.6;5,000+
2ccbf57116577ee77179acd8fae2739585fd6fb9ccfd52460918a3e8dea46b1c;Food & Drink;4.6;1,000+
7e44c397a6d75bcca450394b088628cfd5ae119749bcddf4efeba1b79546ef17;Tools;4.5;10,000,000+
11fc67488f0bf0d05c2f268e1e6160018412085b24c5d1d93cfc4fa7fda536b8;Lifestyle;4.3;100,000+
12b5db873fc04e1354e819ca8d01b6c660187ab002128891e7dff1ba8fb08853;Finance;3.6;10,000+
db98d2a905ccbc07baab3c94194c4627cd5c28e2d78a0c9482747aef2986dcee;Sports;3.6;50,000+
b97e9237e3b5b9570893de30191c489b306a05588ebefd71bb048758c810c8a1;Weather;3.9;10,000+
6f622cbd6a0a4de227fa999fed63b20c670d5ef923414c948090d8f9de78532a;Lifestyle;4.2;10,000+
7f9442b275803cfea97804d13946e1f316c58d0fec51146057a2010bca72131f;Personalization;4.2;1,000,000+
986fef1d6838f0758e8eb6e147426cf6123ac47e5a3f3c3199f74efc169923a4;Books & Reference;4.4;500,000+
9e79028eab5eb6e3aa1253fdea79578b3e040d5b08b48aac4d48479be244e008;Lifestyle;4.5;50,000+
a2be8d66ac74468ac71b97970e7c2aae86528bd8e348b354260f87abf7b092c1;Travel & Local;3.6;5,000+
37099a56602a0134daf8f48d9b07ce00d31522dc39298cd8ea71798e571cc540;News & Magazines;4.4;100,000+
e2b1ee5c7821275950ac4ed1f678f147ba379a1722658e59a934ab0319fac574;Education;4.4;500,000+
25d2ad3162669c5c7d453fd2e0e404f2c881ef18d0bf660cb79afc57754f414a;Personalization;4.2;5,000+
4ca9adb66ae15a09b7e7fb465a28002b882efb007fa59317224f4086f4f06926;Tools;4.0;100,000+
7217651ea32ce4b5b34ee7376434545870c29773600ee4a3d0c9a6e569695f3d;Entertainment;4.3;1,000+
ed7d7e2403d2413a48701d05ec5d028c664a8471cc3710b8408d8b30176e1e2d;Travel & Local;4.3;100,000+
ed17d71c4b1e23d954780524ceec7056970ffb2236b50ed811f52c1ed90b39f7;News & Magazines;4.6;5,000+
9c117235a5da4f6632c983afda496b18e6ab0dd534d3e594ad2e666ecf462d8f;News & Magazines;3.6;10,000+
b04c8ed789b5dca502e66846ba6c27145d9ecee86e58ea61eda6f76ad89f45de;Tools;4.7;10,000+
e924082776a855aa40f11126841769eeb13e6bc69c401e146ba83d4affa22122;Weather;4.6;500,000+
1a4d9962259ca99a3183a4291976aecc4894ed4b10ef74263656c7c53228a7f4;News & Magazines;4.1;100,000+
22754e59a1769356c817e1eb6ba912897dba5d3749308560fc25ab371eba229a;Health & Fitness;4.6;5,000,000+
5468f2dc2f8d4a5fb66a0f8a05dea06eeb0416829e8fd6af9f10796f6ed4a102;Lifestyle;4.8;500,000+
4f016d47287dae00f61a2707130da68540cb1878331399bbcd28d0d0d92f3b1f;Travel & Local;3.9;1,000,000+
33802e983bb24517f315ef4d39cc531c32dc782c8cc9f2323b1dd17afa2512de;Education;4.6;1,000,000+
641d92bdbc7f74665aac990bdf6d0c3e7f94a7c62edfaf6eb9688a5b4f26da44;Weather;3.9;10,000+
34495c55b2c87d07c79ffaddfd285b52defcbce8e92e725ae53aaf2a05f721ba;Lifestyle;3.5;1,000+
a3531c73f3ef036c783fe94571ab1be14814e8487763c57168b390464a4bab2b;Travel & Local;4.4;1,000,000+
f4a79d6c007d2b8dd6e02acbe70b3254352f4503d85e197a947cd912824bf6d9;Weather;3.9;5,000,000+
a3bb420609417dacf37ead5181f86b951662467ffb8e5278a595eba951e9dfb2;Simulation;3.8;1,000,000+
3050a850ba0256b491c0f0fb01bb40bfa670b501a47acd8ed887c3981bcade3f;Education;4.0;1,000,000+
4a9775ec42d32ef80b2ec7e396a82ad40316a58d1b66f0efa018ae16ec218096;Strategy;4.5;100,000+
7595e4aa0599d7a57593ccfdf25f4893328d0be0f1b7ba503341475754e4c6b3;Business;4.4;1,000,000+
5c91aab976e17c4410ad86b01c08e53ce35ad29cd936ddff2a15a490c257eee7;Education;4.1;100,000+
45cd1e2f1e43d44d18bc60f4c605f9c3c9cbba9e2c98d1d41dcb2827a6b2f574;Tools;4.3;10,000+
2e9eab43ac69679a406b251fe7c666489557b2b596766db9977320c61fc4e6c6;News & Magazines;4.4;50,000+
de3aa56e887e5d119b7aac42f8c9c4758115a20e3c4154a8d73dbef16f993ac6;Music & Audio;4.0;100,000+
b94f934872c565a65669777fc836f6ea19d47de4811289c3df312b6612f54b7f;Card;4.4;50,000+
89bffdcf011965b14255cc34a1beed074d51817a92572a503ea6389551f9b9e9;Lifestyle;5.0;10+
82f56e2176cf774d06f5f79f9e60518ad56fd1085763871e9b604fbd621b3181;Casual;4.2;1,000,000+
a12c7f2ba379497c6f614a9c64f16de4712df7ebf06edb9e9e52c66ed1346c20;Trivia;4.3;5,000,000+
c76f5740140d87b15a845c60ed801a4fcc28aae4b80b8613eee24e44938ca73f;Finance;3.7;100,000+
59aa2d8d1e011e49b784e3b8410f7ecdf653fbc35dbdc5fb1624e3ca4e1205a8;Travel & Local;3.1;50,000+
445cad429ab5d7bc3b0ea12a2fa78912ca6c80ca54e8026775068c289d74f69f;Productivity;4.1;50,000+
2863758fb1bf692f7716ab14a97c94df634a24084b36ef3a2b784b59835769ce;Business;4.5;100+
c41a133087c4ad2a7b498380185f1293a7e7843bd9dd59298a6789f395a8f240;Trivia;4.4;100,000+
2e973cac5623f11132f9c9e1da8f9f2f0bef6597cda05df99069b2f6f8cfc66c;Casual;4.2;10,000,000+
bf92d27f3dafb3f746a4b125f5f5fe5c6e8d387e00d0b5336c9bab8fde353482;News & Magazines;2.6;1,000+
21bb9676bbb1cf149c3c3ced7bcfa4e2dbe76832785d7d224046570d2d142aed;Social;4.2;1,000,000+
d4a7bbed1f4a7f4126611df8587e5e60815d6529011b4967bfc4aeeef66623f7;Personalization;4.3;1,000,000+
1265316c16671e46bb33a0cdb74e4645b954acd51fa3fe7c3cf988000ca8512f;Travel & Local;4.0;100,000+
79c8472871c57b0ad1740b4597ca6efe16ca9e128107d4a23fe9232d429065e6;News & Magazines;3.5;50,000+
88a7ee93b0946a067ad7d5e13548e35bf56d28025de051ef4b3261c906abdf4b;Tools;4.2;100,000+
6a2ee6e1dc7e5efb3ade54ad7ec620362d23e9ae97500f1a8ac806097f2d39b6;Tools;4.6;1,000,000+
5f73ecf62c3b3dd0ffc6181bf7313ab3d6677c82a35a68aa2aa66246c64f0cdd;Books & Reference;4.2;5,000,000+
535b27b6246f1f3bc4ddfbfa4c9490caa398ac85636d11c1375eb81a7df39441;Tools;4.4;1,000,000+
015372d87e5330cc4370537f6688a653c9ea48646e2d396792bf7212a47d3939;Music & Audio;4.1;100,000+
b051a62cbf0cff478d308b767aedaaf6619f0434544a1d549e660bc35d720171;Travel & Local;3.8;1,000,000+
a1c967c9d4d9e86504572ad517510c252f88278041eae7fbcbed6ca845de729d;Education;4.8;100,000+
7ffd4a77dce635724ebcc69ed9c2a9b2b935991a813fc98dc634ed03504f9bc9;Video Players & Editors;4.3;500,000+
1b4133d56a305018d927e2d4917582fa42d77012ed4afb37e3f07823d1b95b1c;Entertainment;4.6;50,000+
8a9830f4e2f2019bd02eff9e12174829236a47dd33162ffa78f369b028226378;Tools;4.1;10,000+
95f7f54078728a5ca9db63503ba5d6a903866a9801de42a198502566b4ab5ebf;Entertainment;3.9;100,000+
dc99f0b6c8446aa73938587ee17996492acff2eda6413917ab912a5c6408108e;Puzzle;4.4;1,000,000+
ffe341bb9e0572d528ba62016765dabd835c294b0c0a1167d7806ba81ebd90a0;Social;2.6;10,000+
2b6863732239681c4d15472b0f70adf9d79a53cad43cc9bfb3e2cee7fc73c652;Sports;4.0;10,000+
3a34d1181543d3008e912d663ed699747c7496cff411f323ff1acd062f5d4acb;Card;4.4;1,000,000+
b7dc25a09a10222fc8769dcd1636cf8ad10b767db8df865ce66f5d29c896a9fb;Word;4.1;50,000+
6e72be341b62d657e652715c2e1e43f74b340a498e4dee1b06d92a999aadeea6;Tools;4.4;100,000+
4454eb1a86330cba433bbb68782f9d20ded7a94f562f02e9ca2dca25753d073a;Entertainment;4.5;100,000+
e3b3c693dd17b73f37f7ea96fe4934390f2b29d4a0ef4597830553931d5cb9af;Business;4.6;50,000+
